country_id,country_id_iso,country_name,cab_id,cab_name,date_in,year_month_in,year_in,date_out,year_month_out,year_out,date_in_str,date_out_str,form_decade,cab_duration_max,cab_duration_days,cab_duration_relative,cab_composition1,cab_composition2,cab_party1,cab_party2,cab_party3,cab_party4,cab_party5,cab_party6,cab_num_parties,cab_coalition,cab_majority,cab_mwc,cab_surplus,govtype,newgov_type,post_election_cab,support_parties,support_party1,support_party2,support_party3,support_party4,techno_maj,techno_pm,techno_remit,prox_election,elecdate,num_parties,largest_party,largest_party_incab,largest_party_share,minority_sit,seats,cab_strength_lower,cab_strength_out,cab_seatshare,enpp,enpp_no_others,dim_first_median,dim_first_median_2nd,dim_first_median_bp,dim_first_label,dim_second_median,dim_second_median_2nd,dim_second_label,prox_election_upper,upper_seats_total,cab_strength_upper,cab_strength_upper_out,upper_majority,upper_enpp,upper_dim_first_median,upper_dim_second_median,form_duration,form_duration_alt,barg_fail_rounds,barg_success_parties,barg_success_duration,barg_success_party1,barg_success_party2,barg_success_party3,barg_success_party4,barg_success_party5,barg_success_party6,barg_fail1_parties,barg_fail1_duration,barg_fail1_party1,barg_fail1_party2,barg_fail1_party3,barg_fail1_party4,barg_fail1_party5,barg_fail1_party6,barg_fail1_party7,barg_fail1_party8,barg_fail1_party9,barg_fail2_parties,barg_fail2_duration,barg_fail2_party1,barg_fail2_party2,barg_fail2_party3,barg_fail2_party4,barg_fail2_party5,barg_fail2_party6,barg_fail2_party7,barg_fail2_party8,barg_fail3_parties,barg_fail3_duration,barg_fail3_party1,barg_fail3_party2,barg_fail3_party3,barg_fail3_party4,barg_fail3_party5,barg_fail3_party6,barg_fail3_party7,barg_fail4_parties,barg_fail4_duration,barg_fail4_party1,barg_fail4_party2,barg_fail4_party3,barg_total_duration,form_invest_pro,form_invest_con,form_invest_abs,coal_agree,coal_agree_public,coal_elec_rule,coal_conf,coal_conf_mech1,coal_conf_mech2,coal_conf_mech3,coal_conf_mech4,coal_conf_mech5,coal_conf_mech6,coal_conf_common,coal_conf_common_mech1,coal_conf_common_mech2,coal_conf_serious,coal_conf_serious_mech1,coal_conf_serious_mech2,personalunion,personalunion_party1,personalunion_party2,personalunion_party3,personalunion_party4,personalunion_party5,personalunion_party6,exclagenda,coal_disc_leg,coal_disc_parl,coal_free_appointment,coal_policy,coal_junmin,coal_noncab,coal_size_agreement_doc1,coal_size_agreement_doc2,coal_size_agreement_doc3,coal_size_agreement_doc4,coal_size_agreement_all,coal_genrules_doc1,coal_genrules_doc2,coal_genrules_doc3,coal_genrules_doc4,coal_genrules_all,coal_polspec_doc1,coal_polspec_doc2,coal_polspec_doc3,coal_polspec_doc4,coal_polspec_all,coal_distoff_doc1,coal_distoff_doc2,coal_distoff_doc3,coal_distoff_doc4,coal_distoff_all,coal_distcomp_doc1,coal_distcomp_doc2,coal_distcomp_doc3,coal_distcomp_doc4,coal_distcomp_all,coal_pol_doc1,coal_pol_doc2,coal_pol_doc3,coal_pol_doc4,coal_pol_all,num_ministries,num_ministers,junmin,deputy_party1,deputy_party2,deputy_party3,deputy_party4,deputy_party5,deputy_port1,deputy_port2,deputy_port3,deputy_port4,portfolio1_party1,portfolio2_party1,portfolio3_party1,portfolio4_party1,portfolio5_party1,portfolio6_party1,portfolio7_party1,portfolio8_party1,portfolio9_party1,portfolio10_party1,portfolio11_party1,portfolio11_party2,portfolio12_party1,portfolio12_party2,portfolio13_party1,portfolio14_party1,portfolio15_party1,portfolio16_party1,portfolio17_party1,portfolio17_party2,portfolio18_party1,portfolio19_party1,portfolio20_party1,portfolio20_party2,portfolio21_party1,portfolio22_party1,portfolio23_party1,portfolio24_party1,portfolio25_party1,portfolio26_party1,portfolio27_party1,portfolio28_party1,portfolio29_party1,portfolio30_party1,portfolio31_party1,portfolio32_party1,portfolio33_party1,portfolio34_party1,portfolio35_party1,portfolio36_party1,portfolio37_party1,portfolio38_party1,portfolio39_party1,portfolio40_party1,portfolio41_party1,portfolio42_party1,portfolio43_party1,portfolio44_party1,portfolio45_party1,portfolio46_party1,portfolio47_party1,portfolio48_party1,portfolio49_party1,portfolio50_party1,portfolio51_party1,portfolio52_party1,portfolio53_party1,jm_portfolio2_party1,jm_portfolio2_party2,jm_portfolio2_party3,jm_portfolio3_party1,jm_portfolio3_party2,jm_portfolio4_party1,jm_portfolio4_party2,jm_portfolio5_party1,jm_portfolio5_party2,jm_portfolio6_party1,jm_portfolio6_party2,jm_portfolio7_party1,jm_portfolio7_party2,jm_portfolio8_party1,jm_portfolio8_party2,jm_portfolio9_party1,jm_portfolio9_party2,jm_portfolio10_party1,jm_portfolio10_party2,jm_portfolio10_party3,jm_portfolio11_party1,jm_portfolio11_party2,jm_portfolio12_party1,jm_portfolio12_party2,jm_portfolio13_party1,jm_portfolio13_party2,jm_portfolio14_party1,jm_portfolio14_party2,jm_portfolio15_party1,jm_portfolio15_party2,jm_portfolio16_party1,jm_portfolio17_party1,jm_portfolio17_party2,jm_portfolio18_party1,jm_portfolio18_party2,jm_portfolio19_party1,jm_portfolio20_party1,jm_portfolio21_party1,jm_portfolio21_party2,jm_portfolio22_party1,jm_portfolio22_party2,jm_portfolio23_party1,jm_portfolio25_party1,jm_portfolio25_party2,jm_portfolio27_party1,jm_portfolio27_party2,jm_portfolio28_party1,jm_portfolio29_party1,jm_portfolio30_party1,jm_portfolio31_party1,jm_portfolio32_party1,jm_portfolio33_party1,jm_portfolio34_party1,jm_portfolio35_party1,term_disc,term_tech_regelec,term_tech_const,term_tech_death,term_disc_earlyelec,term_disc_enlarge,term_disc_voluntary,term_disc_cabdefeat,term_disc_conflict_pol,term_disc_conflict_pers,term_disc_intra,term_disc_intra_party,term_disc_intra_conflict,term_event_nonparlelec,term_event_popshock,term_event_intnat,term_event_econ,term_event_pers,term_ministry,term_descr,inst_bicam,inst_posparl,inst_convote,inst_pmpower,pmpower_formcab,pmpower_formcab_rule1,pmpower_minappoint,pmpower_minappoint_rule,pmpower_mindismiss,pmpower_mindismiss_rule,pmpower_minaccount,pmpower_pmjurisdiction,pmpower_pmsteering,pmpower_pmagenda,pmpower_pmoffice,pmpower_pmoffice_rule1,pmpower_pmoffice_rule2,pmpower_pmoffice_rule3,inst_semipres,inst_comment,seats_party1,seats_party2,seats_party3,seats_party4,seats_party5,seats_party6,seats_party7,seats_party8,seats_party9,seats_party10,seats_party11,seats_party12,seats_party13,seats_party14,seats_party15,seats_party16,seats_party17,seats_party18,seats_party19,seats_party20,seats_party21,seats_party22,seats_party23,seats_party24,seats_party25,seats_party26,seats_party27,seats_party28,seats_party29,seats_party30,seats_party31,seats_party32,seats_party33,seats_party34,seats_party35,seats_party36,seats_party37,seats_party38,seats_party99,upper_seats_party1,upper_seats_party2,upper_seats_party3,upper_seats_party4,upper_seats_party5,upper_seats_party6,upper_seats_party7,upper_seats_party8,upper_seats_party9,upper_seats_party10,upper_seats_party11,upper_seats_party12,upper_seats_party13,upper_seats_party14,upper_seats_party15,upper_seats_party16,upper_seats_party17,upper_seats_party18,upper_seats_party19,upper_seats_party20,upper_seats_party21,upper_seats_party22,upper_seats_party24,upper_seats_party25,upper_seats_party26
24,440,Lithuania,2418,Simonyte,11-12-2020,2020m12,2020,,,,11-12-2020,,120,,,,"TS-LKD, LRLS, LP","2,40,01,42,40,01,62,40,000",240014,240016,240019,,,,3,1,1,1,0,3,1,1,,,,,,0,0,1,,25-10-2020,10,240014,1,0.354609929,1,142,74,,0.521126761,4.884689922,4.574457714,240014,,0.422271224,GAL-TAN,240014,,Econ. left-right,,,,,,,,,47,47,0,"TS-LKD, LRLS, LP",16,240014,240016,240019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,78,30,20,2,1,0,PCa,5,,,,,,PCa,5,,PCa,5,,0,240016,,,,,,1,2,1,0,2,1,1,1822,,,,1822,35,,,,35,9,,,,9,9,,,,9,0,,,,0,47,,,,47,15,16,2,,,,,,,,,,240014,240014,240014,240014,240019,240014,240014,240016,240014,240014,240019,,240014,,,,240019,,240016,,240014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,6,1,3,1,2,1,2,0,0,1,1,1,1,2,,1,,,,3,0,,,,13,1,10,,,,50,1,13,32,3,11,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
26,616,Poland,2601,Olszewski,23-12-1991,1991m12,1991,05-06-1992,1992m6,1992,23-12-1991,05-06-1992,90,1421,165,0.116115412,"PC, ZChN, PL, PChD","2,60,01,52,60,01,42,60,00,00,00,000",260015,260014,260012,260020,,,4,1,0,0,0,1,1,1,"PSL, S, MNSO",260006,260011,260013,,0,0,1,2,27-10-1991,16,260017,0,0.134782609,1,460,125,125,0.27173913,10.71283921,10.08318348,260014,,0.107095693,Econ. left-right,260006,,,,100,28,28,0,7.598784195,,,57,57,2,"PC, ZChN, PL, PChD",40,260015,260014,260012,260020,,,"Pres, ZChN, PC, KLD, KPN",4,,260014,260015,260022,260004,,,,,"UD, PC, KLD, PL, PSL, PChD, S, KPN",6,260017,260015,260022,260012,260006,260020,260011,260004,,,,,,,,,,,,,,,50,235,60,139,0,,0,O,7,,,,,,O,7,,O,7,,0,260015,260014,260020,,,,0,4,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,22,,,,,,,,,,,260015,269999,269999,260014,260015,269999,269999,260014,269999,260012,269999,,260014,,269999,269999,260015,260020,260015,,269999,,,,,,,,,,,,,269999,260012,260015,260015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,4,"The immediate cause of cabinet termination was the case called ""Macierewicz (Internal Affairs Minister) envelope"". It was a list of 80 names secret collaborators of Ministry of Internal Affairs",1,1,0,7,1,3,1,2,1,2,0,1,1,1,1,1,2,,1,,,,4,46,,48,,,60,,27,28,7,49,44,,62,,,4,5,37,16,,3,3,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,
26,616,Poland,2602,Suchocka,11-07-1992,1992m7,1992,28-05-1993,1993m5,1993,11-07-1992,28-05-1993,90,1203,321,0.266832918,"UD, PL, ZChN, KLD, PChD, PPPP","2,60,01,72,60,01,22,60,00,00,00,00,00,00,00,00,00,000",260017,260012,260014,260022,260020,260023,6,1,0,0,0,1,2,0,"S, ChD, MNSO",260011,260021,260013,,0,0,1,4,27-10-1991,16,260017,1,0.134782609,1,460,196,165,0.426086957,10.71283921,10.08318348,260014,,0.107095693,Econ. left-right,260006,,,,100,49,49,1,7.598784195,,,36,36,3,"UD, ZChN, KLD, PL, PChD, PPPP",3,260017,260014,260022,260012,260020,260023,"PSL, UD, KLD, PPPP, KPN, PC, ZChN, PL, S",16,260006,260017,260022,260023,260004,260015,260014,260012,260011,"PSL, UD, KLD, PPPP, PC, ZChN, PL, S",13,260006,260017,260022,260023,260015,260014,260012,260011,"UD, KLD, PPPP, PC, ZChN, PL, S",4,260017,260022,260023,260015,260014,260012,260011,,,,,,36,226,124,28,0,,0,O,7,,,,,,O,7,,O,7,,0,260014,260017,260022,260023,,,0,4,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,26,,260014,260020,,,,Head of the Economic Committee of the Council of Ministers,Head of the Social Committee of the Council of Ministers,,,260017,260017,269999,269999,260017,269999,260012,260017,260012,260012,260014,,260014,,260022,260022,260022,260012,260003,,260014,,,,,,,,,,,,,260017,260022,260014,269999,260023,260012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,0,0,0,,,0,0,0,0,0,,"The government collapsed because of a series of protests of trade unions. On May 28, 1993 the Sejm passed by a majority of one vote of no confidence for the Suchocka cabinet. On May 29, 1993 President Lech Walesa did not accept the resignation of the  Suchocka cabinet and dissolved parliament",1,1,0,7,1,3,1,2,1,2,0,1,1,1,1,1,2,,1,"17/10/1992 ""Small Constitution"", constructive vote of no-confidence was optional",,,4,46,,48,,,60,,27,28,7,49,44,,62,,,4,5,37,16,,3,3,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,
26,616,Poland,2603,Pawlak,10-11-1993,1993m11,1993,01-03-1995,1995m3,1995,10-11-1993,01-03-1995,90,1408,476,0.338068182,"PSL, SLD","2,60,00,62,60,009",260006,260009,,,,,2,1,1,1,0,3,1,1,MNSO,260013,,,,0,0,1,2,19-09-1993,7,260009,1,0.37173913,1,460,303,295,0.658695652,3.877020045,3.877020045,260009,,0.396226415,Econ. left-right,260017,,,,100,73,73,1,3.465003465,,,166,52,0,"PSL, SLD",21,260006,260009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,310,83,24,4,1,0,"PS, Parl",6,4,,,,,"PS, Parl",6,4,"PS, Parl",6,4,0,260009,,,,,,1,4,3,1,3,0,1,584,,,,584,76.37,,,,76.369995,16.44,,,,16.440001,7.19,,,,7.1900001,0,,,,0,0,,,,0,18,21,,260009,260009,260006,,,Justice,Finance,Education,,260006,260009,269998,269998,269998,260006,260006,260009,260009,260006,260006,,260009,,260006,260009,260006,260003,260009,,260009,,,,,,,,,,,,,260006,260009,260006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,,,0,0,0,0,0,,"The cabinet of Prime Minister Waldemar Pawlak resigned on March 1, 1995, as a result of disputes between the coalition partners (the controversy surrounding the methods of work of  Prime Minister Pawlak), personal crises and the policies of President Lech Walesa. SLD withdrew the support for PM Pawlak",1,1,0,7,1,3,1,2,1,2,0,1,1,1,1,1,2,,1,,0,,41,22,,132,,,171,,,0,4,0,0,16,74,,,,,,,,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
26,616,Poland,2604,Oleksy,07-03-1995,1995m3,1995,26-01-1996,1996m1,1996,07-03-1995,26-01-1996,90,926,325,0.350971922,"SLD, PSL","2,60,00,92,60,006",260009,260006,,,,,2,1,1,1,0,3,3,0,MNSO,260013,,,,0,0,1,3,19-09-1993,7,260009,1,0.365217391,1,460,295,295,0.641304348,4.043569654,3.90892741,260009,,0.396226415,Econ. left-right,260017,,,,100,73,73,1,3.465003465,,,6,6,0,"SLD, PSL",0,260009,260006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,272,99,13,4,1,0,"PS, Parl",6,4,,,,,"PS, Parl",6,4,"PS, Parl",6,4,0,260009,260006,,,,,1,2,3,1,3,0,1,3558,,,,3558,2.1,,,,2.1000001,23.7,,,,23.699999,6.9,,,,6.9000001,0,,,,0,67.3,,,,67.299995,19,21,3,260006,260009,260006,,,Agriculture,Finance,Science,,260009,260009,269998,269998,269998,260006,260006,260009,260009,260006,260009,,260009,,260006,260009,260006,260006,260009,,260009,260006,,,,,,,,,,,,260009,260006,,,,,,,,,,,,,,,,,,,,,,,260006,,,,,,,,,260009,,260009,,260006,,260006,,260009,,,260006,,260006,,260009,,260006,,260009,,260009,260006,,260006,,260009,,,,,,,,,,,,,260006,260009,,,,,1,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,1,4,"The cabinet of Prime Minister Jozef Oleksy resigned on January 26, 1996, because the Military Prosecutor's Office opened an investigation against the charges against the prime minister (allegation of spying for Russia)",1,1,0,7,1,3,1,2,1,2,0,1,1,1,1,1,2,,1,,0,,41,22,,127,,,168,,,0,4,0,0,16,74,,,,,,,,0,0,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
26,616,Poland,2605,Cimoszewicz,15-02-1996,1996m2,1996,21-09-1997,1997m9,1997,15-02-1996,21-09-1997,90,613,584,0.95269168,"SLD, PSL","2,60,00,92,60,006",260009,260006,,,,,2,1,1,1,0,3,3,0,MNSO,260013,,,,0,0,1,4,19-09-1993,7,260009,1,0.365217391,1,460,295,295,0.641304348,4.043569654,3.90892741,260009,,0.396226415,Econ. left-right,260017,,,,100,73,73,1,3.465003465,,,20,20,0,"SLD, PSL",0,260009,260006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,273,87,28,4,1,0,"PS, Parl",6,4,,,,,"PS, Parl",6,4,"PS, Parl",6,4,0,260009,260006,,,,,1,2,3,1,3,0,1,3558,,,,3558,2.1,,,,2.1000001,23.7,,,,23.699999,6.9,,,,6.9000001,0,,,,0,67.3,,,,67.299995,19,21,3,260006,260009,260006,,,Agriculture,Finance,Head of Central Planning Office,,260009,260009,260009,260009,260006,260006,260006,269999,260009,260006,260009,,260009,,260009,260009,260006,260006,260009,,260009,260006,260006,,260009,,,,,,,,,260009,260006,,,,,,,,,,,,,,,,,,,,,,,260006,,,260006,,260006,,260009,,260009,,260009,,260006,,260006,,260009,,,260006,,260006,,260006,,260006,,260009,,260009,260006,,260006,,260009,260009,260006,,,,,,,,,,,260006,260009,260006,260006,,,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,1,1,0,7,1,3,1,2,1,2,0,1,1,1,1,1,2,,1,02.04.1997 new constitution,0,,41,22,,127,,,168,,,0,4,0,0,16,74,,,,,,,,0,0,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
26,616,Poland,2606,Buzek I,11-11-1997,1997m11,1997,07-06-2000,2000m6,2000,11-11-1997,07-06-2000,90,1421,939,0.660802252,"AWS, UW-PD","2,60,01,02,60,019",260010,260019,,,,,2,1,1,1,0,3,1,1,MNSO,260013,,,,0,0,1,2,21-09-1997,6,260010,1,0.436956522,1,460,261,245,0.567391304,2.952585605,2.952585605,260010,,0.403846154,Econ. left-right,260006,,,,100,59,59,1,2.871088142,,,51,51,1,"AWS, UW-PD",21,260010,260019,,,,,"AWS, ROP, PSL",7,260010,260007,260006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,260,173,2,4,1,0,"PS, Parl",6,4,,,,,Parl,4,,Parl,4,,0,260010,,,,,,0,1,3,1,2,1,1,6307,,,,6307,1.1,,,,1.1,6,,,,6,4.6,,,,4.6000004,0,,,,0,88.3,,,,88.300003,16,22,3,260010,260019,260010,,,Internal Affairs,Finance,Labour and Social Policy since 19.10.1999,,260010,260019,260019,260010,260019,260019,260010,260010,260010,260010,260010,,260019,,260010,,,,,,260019,,260010,,260010,,,,,,,,,260010,260010,260010,260010,260010,260010,,,,,,,,,,,,,,,,,,,260010,,,260010,,260019,,260010,,260010,,260019,,260019,,260019,,260019,,,260019,,260010,,260019,,,,,,,,,260010,,,260019,260019,,,,,,,,,,,260019,260019,260019,260019,260019,260019,1,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,4,Disintegration of the coalition because of a conflict about the management of the City of Warsaw (Warsaw city coalition and the position of mayor),1,1,1,7,1,3,1,2,1,2,0,1,1,1,1,1,2,,0,,,,0,,,27,6,,164,201,,,2,,,,,,60,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
26,616,Poland,2607,Buzek II,08-06-2000,2000m6,2000,23-09-2001,2001m9,2001,08-06-2000,23-09-2001,100,499,472,0.945891784,AWS,260010,260010,,,,,,1,0,0,0,0,1,2,0,,,,,,0,0,1,4,21-09-1997,6,260010,1,0.404347826,1,460,186,134,0.404347826,3.246494216,2.965406375,260010,,0.403846154,Econ. left-right,260009,,,,100,51,51,1,2.871088142,,,1,1,0,AWS,0,260010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,1,1,1,7,1,3,1,2,1,2,0,1,1,1,1,1,2,,0,,,,0,,,26,4,,161,186,,,2,,,,,,59,,,,,,0,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,
26,616,Poland,2608,Miller I,26-10-2001,2001m10,2001,02-03-2003,2003m3,2003,26-10-2001,02-03-2003,100,1457,492,0.337680165,"SLD, PSL, UP","2,60,00,92,60,00,62,60,000",260009,260006,260003,,,,3,1,1,0,1,4,1,1,"SRP,MNSO",260001,260013,,,0,0,1,2,23-09-2001,8,260009,1,0.434782609,1,460,258,253,0.560869565,4.035241619,4.035241619,260009,,0.644444444,Econ. left-right,260024,,,,100,79,79,1,1.702417433,,,33,33,0,"SLD, UP, PSL",18,260009,260003,260006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,306,140,1,4,1,0,IC,1,,,,,,IC,1,,IC,1,,1,,,,,,,0,4,3,1,3,0,1,1352,,,,1352,42.98,,,,42.98,11.02,,,,11.02,0,,,,0,0,,,,0,46,,,,46,15,16,5,260006,260009,260003,,,Agriculture,Finance,Infrastructure,,260009,260009,260009,260009,260009,260009,260006,260009,260009,260006,260009,,260009,,,,,,,,,269999,260009,,260009,,,260003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,24,Conflict within the coalition on the law on biofuels and charges for the use of motorways,1,1,1,7,1,3,1,2,1,2,0,1,1,1,1,1,2,,0,,53,38,16,,44,42,,,200,0,,,2,,,,,,0,,,,,65,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
26,616,Poland,2609,Miller II,03-03-2003,2003m3,2003,01-05-2004,2004m5,2004,03-03-2003,01-05-2004,100,971,425,0.4376931,"SLD, UP","2,60,00,92,60,003",260009,260003,,,,,2,1,0,0,0,1,2,0,,,,,,0,0,1,3,23-09-2001,8,260009,1,0.42826087,1,460,213,173,0.463043478,4.273021002,3.715997591,260009,,0.644444444,Econ. left-right,260009,,,,100,75,75,1,1.702417433,,,1,1,0,"SLD, UP",0,260009,260003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,0,0,IC,1,,,,,,IC,1,,IC,1,,1,,,,,,,0,4,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,16,5,260009,260003,260009,,,Finance,Infrastructure,Internal Affairs 21.01.2004-21.04.2004,,260009,260009,260009,260009,260009,260009,260009,,260009,260009,260009,,260009,,,,,,,,,269999,260009,,260009,,,260003,,,,,,,260009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,SLD,NL,0,1,0,0,0,,"The fall of the cabinet followed the series of scandals within SLD (e.g. Rywingate), resignation of PM",1,1,1,7,1,3,1,2,1,2,0,1,1,1,1,1,2,,0,,40,28,16,,43,40,,,197,0,,,2,,,,,,0,,,,,57,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,
26,616,Poland,2610,Belka,24-06-2004,2004m6,2004,25-09-2005,2005m9,2005,24-06-2004,25-09-2005,100,485,458,0.944329897,"SLD, UP","2,60,00,92,60,003",260009,260003,,,,,2,1,0,0,0,1,3,0,"SDPL, MNSO",260008,260013,,,0,0,1,4,23-09-2001,9,260009,1,0.341304348,1,460,172,159,0.373913043,5.632453152,4.70354832,260009,,0.644444444,Econ. left-right,260009,,,,100,75,75,1,1.702417433,,,54,54,0,"SLD, UP",0,260009,260003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,234,218,0,1,0,0,IC,1,,,,,,IC,1,,IC,1,,0,260009,260003,,,,,0,4,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18,5,260003,260009,,,,/Labour and Social Policy since 24.11.2004,Economy,,,260009,269999,260009,260009,260009,269999,269999,260009,269999,260009,269999,,269999,,,,,,,,,269999,269999,,260009,,,269999,,,,,,260009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,1,1,1,7,1,3,1,2,1,2,0,1,1,1,1,1,2,,0,,31,26,15,,43,37,,33,157,0,,,2,,,,,,0,,,,,55,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,
26,616,Poland,2611,Marcinkiewicz I,10-11-2005,2005m11,2005,04-05-2006,2006m5,2006,10-11-2005,04-05-2006,100,1445,175,0.121107266,PiS,260005,260005,,,,,,1,0,0,0,0,1,1,1,"SRP, LPR, PSL, MNSO",260001,260002,260006,260013,0,0,1,2,25-09-2005,7,260005,1,0.336956522,1,460,155,156,0.336956522,4.260974627,4.260974627,260005,,0.357142857,Econ. left-right,260001,,,,100,49,49,0,2.763194253,,,46,46,1,PiS,0,260005,,,,,,"PiS, PO",32,260005,260024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,272,187,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,,,1,1,1,7,1,3,1,2,1,2,0,1,1,1,1,1,2,,0,,56,34,,,155,25,,0,55,,,,2,,,,,,0,,,,,133,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
